dCiso,Time,Age
4.01,736.65,Neoprotero
-5.6,736.61,Neoprotero
-5.07,736.57,Neoprotero
-1.42,736.24,Neoprotero
-0.43,736.15,Neoprotero
-0.17,736.13,Neoprotero
-0.03,736.12,Neoprotero
0.23,736.09,Neoprotero
0.7,736.05,Neoprotero
0.76,736.04,Neoprotero
0.89,736.03,Neoprotero
1.09,736.01,Neoprotero
1.49,735.98,Neoprotero
2.35,735.9,Neoprotero
-5.46,735.71,Neoprotero
-5.33,735.69,Neoprotero
-4.47,735.62,Neoprotero
-1.89,735.39,Neoprotero
-1.75,735.37,Neoprotero
-1.49,735.35,Neoprotero
-1.29,735.33,Neoprotero
-0.7,735.28,Neoprotero
-0.17,735.23,Neoprotero
0.3,735.19,Neoprotero
0.43,735.18,Neoprotero
-5.99,734.86,Neoprotero
-4.6,734.73,Neoprotero
-4.21,734.7,Neoprotero
-3.34,734.62,Neoprotero
-3.21,734.61,Neoprotero
-2.95,734.59,Neoprotero
-2.55,733.65,Neoprotero
-1.95,733.6,Neoprotero
-1.42,733.55,Neoprotero
-0.96,733.51,Neoprotero
-0.76,733.49,Neoprotero
0.03,732.53,Neoprotero
0.36,732.5,Neoprotero
0.5,731.59,Neoprotero
0.89,731.56,Neoprotero
1.16,731.53,Neoprotero
1.49,731.5,Neoprotero
-0.56,730.79,Neoprotero
0.1,730.73,Neoprotero
0.96,730.65,Neoprotero
1.09,730.64,Neoprotero
3.68,730.41,Neoprotero
3.28,729.55,Neoprotero
4.47,729.45,Neoprotero
4.8,729.42,Neoprotero
4.93,729.4,Neoprotero
5.07,729.39,Neoprotero
5.2,729.38,Neoprotero
5.33,729.37,Neoprotero
5.53,729.35,Neoprotero
5.66,729.34,Neoprotero
5.79,729.33,Neoprotero
5.99,729.31,Neoprotero
6.13,729.3,Neoprotero
6.26,729.29,Neoprotero
6.66,729.25,Neoprotero
6.79,729.24,Neoprotero
7.38,729.18,Neoprotero
0.17,728.94,Neoprotero
3.48,728.64,Neoprotero
4.21,728.57,Neoprotero
4.47,728.55,Neoprotero
5.93,728.42,Neoprotero
6.52,728.37,Neoprotero
6.46,728.37,Neoprotero
6.79,728.34,Neoprotero
4.01,727.7,Neoprotero
4.34,727.67,Neoprotero
4.93,727.61,Neoprotero
5.2,727.59,Neoprotero
5.33,727.58,Neoprotero
5.53,727.56,Neoprotero
5.79,727.54,Neoprotero
5.99,727.52,Neoprotero
6.13,727.51,Neoprotero
6.26,727.49,Neoprotero
6.99,727.43,Neoprotero
4.4,726.77,Neoprotero
4.54,726.75,Neoprotero
4.67,726.74,Neoprotero
4.8,726.73,Neoprotero
5.66,726.65,Neoprotero
6.32,726.59,Neoprotero
4.07,725.9,Neoprotero
5,725.82,Neoprotero
5.2,725.8,Neoprotero
5.46,725.77,Neoprotero
5.86,725.74,Neoprotero
5.99,725.73,Neoprotero
6.19,725.71,Neoprotero
1.16,725.26,Neoprotero
1.36,725.25,Neoprotero
1.56,725.23,Neoprotero
2.09,725.18,Neoprotero
3.01,725.1,Neoprotero
3.28,725.08,Neoprotero
4.27,724.99,Neoprotero
4.34,724.98,Neoprotero
4.47,724.97,Neoprotero
4.8,724.94,Neoprotero
5.33,724.89,Neoprotero
5.73,724.86,Neoprotero
5.66,724.86,Neoprotero
6.13,724.82,Neoprotero
6.32,724.8,Neoprotero
6.46,724.79,Neoprotero
6.72,724.77,Neoprotero
-1.69,724.62,Neoprotero
-0.3,724.5,Neoprotero
0.03,724.47,Neoprotero
1.23,724.36,Neoprotero
1.49,724.34,Neoprotero
1.75,724.32,Neoprotero
1.95,724.3,Neoprotero
2.28,724.27,Neoprotero
2.48,724.25,Neoprotero
2.62,724.24,Neoprotero
2.75,724.23,Neoprotero
3.68,724.14,Neoprotero
3.81,724.13,Neoprotero
4.07,724.11,Neoprotero
5,724.03,Neoprotero
5.13,724.01,Neoprotero
5.46,723.98,Neoprotero
5.86,723.95,Neoprotero
5.99,723.94,Neoprotero
-0.3,723.6,Neoprotero
1.29,723.46,Neoprotero
1.82,723.42,Neoprotero
2.48,723.36,Neoprotero
2.95,723.31,Neoprotero
4.21,723.2,Neoprotero
4.4,723.18,Neoprotero
-1.69,722.83,Neoprotero
-0.7,722.75,Neoprotero
0.1,722.67,Neoprotero
1.09,722.58,Neoprotero
1.49,722.55,Neoprotero
1.69,722.53,Neoprotero
2.09,722.5,Neoprotero
2.81,722.43,Neoprotero
2.88,722.42,Neoprotero
3.21,722.4,Neoprotero
4.6,722.27,Neoprotero
3.28,721.49,Neoprotero
5.6,721.29,Neoprotero
5.86,721.26,Neoprotero
6.39,721.22,Neoprotero
6.59,721.2,Neoprotero
6.72,721.19,Neoprotero
0.7,720.83,Neoprotero
2.09,720.71,Neoprotero
2.28,720.69,Neoprotero
2.48,720.67,Neoprotero
2.68,720.65,Neoprotero
2.95,720.63,Neoprotero
3.08,720.62,Neoprotero
4.8,720.46,Neoprotero
0.89,719.92,Neoprotero
1.82,719.83,Neoprotero
1.95,719.82,Neoprotero
2.15,719.8,Neoprotero
0.56,719.05,Neoprotero
1.29,718.99,Neoprotero
1.49,718.97,Neoprotero
1.62,718.96,Neoprotero
1.69,718.95,Neoprotero
2.02,718.92,Neoprotero
2.28,718.9,Neoprotero
2.35,718.89,Neoprotero
2.48,718.88,Neoprotero
2.68,718.86,Neoprotero
3.21,718.81,Neoprotero
1.29,718.09,Neoprotero
1.62,718.06,Neoprotero
2.55,717.98,Neoprotero
2.95,717.94,Neoprotero
0.3,717.28,Neoprotero
0.89,717.23,Neoprotero
1.23,717.2,Neoprotero
1.82,717.15,Neoprotero
1.75,717.15,Neoprotero
2.02,717.13,Neoprotero
2.28,717.11,Neoprotero
2.42,717.09,Neoprotero
0.43,716.38,Neoprotero
0.56,716.37,Neoprotero
2.02,716.23,Neoprotero
2.42,716.2,Neoprotero
2.68,716.18,Neoprotero
-3.21,715.81,Neoprotero
-2.28,715.72,Neoprotero
-0.5,715.56,Neoprotero
-0.1,715.53,Neoprotero
0.3,715.49,Neoprotero
0.7,715.46,Neoprotero
1.03,715.43,Neoprotero
-3.48,714.94,Neoprotero
-2.95,714.89,Neoprotero
-2.68,714.87,Neoprotero
-2.42,714.84,Neoprotero
-2.15,714.82,Neoprotero
-1.29,714.74,Neoprotero
-0.7,714.69,Neoprotero
-0.56,714.68,Neoprotero
-0.43,714.66,Neoprotero
-0.23,714.65,Neoprotero
0.63,714.57,Neoprotero
1.03,714.53,Neoprotero
-4.14,659.49,Neoprotero
-2.62,659.35,Neoprotero
-2.42,659.33,Neoprotero
-1.89,659.28,Neoprotero
-1.69,659.27,Neoprotero
-1.49,659.25,Neoprotero
-0.7,659.18,Neoprotero
0.1,659.11,Neoprotero
0.3,659.09,Neoprotero
-2.35,658.43,Neoprotero
-1.42,658.35,Neoprotero
-1.23,658.33,Neoprotero
0.76,658.15,Neoprotero
1.36,658.1,Neoprotero
1.56,658.08,Neoprotero
-2.15,657.52,Neoprotero
-1.75,657.48,Neoprotero
-1.62,657.47,Neoprotero
-1.09,657.42,Neoprotero
-0.83,657.4,Neoprotero
-0.5,657.37,Neoprotero
-0.3,657.35,Neoprotero
0.96,657.24,Neoprotero
2.09,656.24,Neoprotero
2.28,656.22,Neoprotero
2.48,656.21,Neoprotero
2.62,656.2,Neoprotero
2.88,656.17,Neoprotero
3.01,656.16,Neoprotero
3.28,656.14,Neoprotero
3.48,656.12,Neoprotero
3.94,656.08,Neoprotero
4.07,656.06,Neoprotero
3.61,655.21,Neoprotero
3.81,655.19,Neoprotero
3.94,655.18,Neoprotero
4.4,655.14,Neoprotero
4.67,655.12,Neoprotero
4.8,655.1,Neoprotero
4.93,655.09,Neoprotero
5.07,655.08,Neoprotero
5.6,655.03,Neoprotero
5.73,655.02,Neoprotero
5.33,654.16,Neoprotero
5.86,654.11,Neoprotero
5.99,654.1,Neoprotero
6.85,654.03,Neoprotero
4.21,653.37,Neoprotero
4.93,653.3,Neoprotero
5.53,653.25,Neoprotero
5.93,653.21,Neoprotero
6.39,653.17,Neoprotero
7.05,653.11,Neoprotero
7.58,653.06,Neoprotero
1.42,652.72,Neoprotero
4.34,652.46,Neoprotero
4.47,652.45,Neoprotero
4.67,652.43,Neoprotero
5.07,652.39,Neoprotero
5.4,652.36,Neoprotero
5.6,652.35,Neoprotero
5.73,652.34,Neoprotero
6.06,652.31,Neoprotero
4.87,651.52,Neoprotero
5.13,651.49,Neoprotero
5.26,651.48,Neoprotero
5.86,651.43,Neoprotero
5.99,651.42,Neoprotero
6.26,651.39,Neoprotero
2.55,650.83,Neoprotero
3.68,650.73,Neoprotero
4.27,650.68,Neoprotero
4.54,650.65,Neoprotero
4.67,650.64,Neoprotero
5.46,650.57,Neoprotero
5.6,650.56,Neoprotero
1.16,650.06,Neoprotero
1.49,650.03,Neoprotero
3.81,649.82,Neoprotero
4.01,649.8,Neoprotero
4.6,649.75,Neoprotero
5.07,649.71,Neoprotero
1.03,649.17,Neoprotero
1.23,649.16,Neoprotero
2.28,649.06,Neoprotero
4.14,648.9,Neoprotero
4.27,648.88,Neoprotero
4.47,648.87,Neoprotero
4.74,648.84,Neoprotero
4.93,648.83,Neoprotero
7.32,648.61,Neoprotero
1.16,648.27,Neoprotero
3.41,648.07,Neoprotero
3.61,648.05,Neoprotero
3.94,648.02,Neoprotero
5.2,647.91,Neoprotero
5.66,647.86,Neoprotero
6.19,647.82,Neoprotero
7.25,647.72,Neoprotero
5.86,646.95,Neoprotero
6.66,646.88,Neoprotero
6.99,646.85,Neoprotero
7.12,646.84,Neoprotero
7.32,646.82,Neoprotero
7.45,646.81,Neoprotero
7.58,646.8,Neoprotero
8.05,646.76,Neoprotero
8.25,646.74,Neoprotero
8.51,646.71,Neoprotero
1.82,646.42,Neoprotero
2.02,646.4,Neoprotero
4.01,646.22,Neoprotero
4.14,646.21,Neoprotero
4.93,646.14,Neoprotero
6.19,646.03,Neoprotero
2.88,645.43,Neoprotero
5.53,645.19,Neoprotero
5.79,645.17,Neoprotero
5.99,645.15,Neoprotero
6.32,645.12,Neoprotero
6.46,645.11,Neoprotero
6.66,645.09,Neoprotero
6.85,645.07,Neoprotero
7.05,645.05,Neoprotero
7.19,645.04,Neoprotero
7.85,644.98,Neoprotero
8.25,644.95,Neoprotero
8.38,644.94,Neoprotero
8.44,644.93,Neoprotero
1.62,644.64,Neoprotero
3.41,644.48,Neoprotero
5,644.34,Neoprotero
7.45,644.12,Neoprotero
7.72,644.1,Neoprotero
8.97,643.99,Neoprotero
4.47,643.49,Neoprotero
5.53,643.4,Neoprotero
5.79,643.38,Neoprotero
6.66,643.3,Neoprotero
6.99,643.27,Neoprotero
7.19,643.25,Neoprotero
7.32,643.24,Neoprotero
8.25,643.16,Neoprotero
8.38,643.14,Neoprotero
4.07,642.63,Neoprotero
5.6,642.5,Neoprotero
5.99,642.46,Neoprotero
6.13,642.45,Neoprotero
-3.61,642.43,Neoprotero
6.52,642.42,Neoprotero
6.79,642.39,Neoprotero
-1.62,642.25,Neoprotero
-0.63,642.16,Neoprotero
-0.43,642.14,Neoprotero
1.09,642.01,Neoprotero
4.54,641.7,Neoprotero
4.67,641.69,Neoprotero
5,641.66,Neoprotero
5.4,641.62,Neoprotero
5.73,641.59,Neoprotero
6.06,641.56,Neoprotero
6.26,641.54,Neoprotero
6.39,641.53,Neoprotero
-1.29,641.32,Neoprotero
0.76,641.14,Neoprotero
1.29,641.09,Neoprotero
-7.38,640.97,Neoprotero
2.62,640.97,Neoprotero
2.81,640.96,Neoprotero
-6.59,640.9,Neoprotero
3.41,640.9,Neoprotero
-6.13,640.86,Neoprotero
-5.26,640.79,Neoprotero
5.07,640.76,Neoprotero
-5,640.76,Neoprotero
-4.8,640.74,Neoprotero
-4.27,640.7,Neoprotero
-4.07,640.68,Neoprotero
-4.14,640.68,Neoprotero
6.19,640.65,Neoprotero
-3.81,640.65,Neoprotero
6.92,640.59,Neoprotero
-6.06,639.96,Neoprotero
-5.86,639.94,Neoprotero
-4.93,639.86,Neoprotero
-4.6,639.83,Neoprotero
-3.61,639.74,Neoprotero
-3.28,639.71,Neoprotero
-3.15,639.7,Neoprotero
-5.07,634.5,Neoprotero
-4.93,634.49,Neoprotero
-4.74,634.47,Neoprotero
-4.67,634.46,Neoprotero
-4.01,634.41,Neoprotero
-3.54,634.36,Neoprotero
-3.28,634.34,Neoprotero
-4.8,633.58,Neoprotero
-4.6,633.56,Neoprotero
-4.47,633.55,Neoprotero
-4.27,633.53,Neoprotero
-4.14,633.52,Neoprotero
-3.94,633.5,Neoprotero
-3.81,633.49,Neoprotero
-3.68,633.48,Neoprotero
-3.41,632.56,Neoprotero
-3.28,632.55,Neoprotero
-3.15,632.54,Neoprotero
-3.01,632.53,Neoprotero
-2.81,632.51,Neoprotero
-2.62,632.49,Neoprotero
-2.48,632.48,Neoprotero
-2.35,632.47,Neoprotero
-2.95,631.62,Neoprotero
-2.75,631.61,Neoprotero
-2.09,631.55,Neoprotero
-1.89,631.53,Neoprotero
-1.75,631.52,Neoprotero
-2.55,630.69,Neoprotero
-2.35,630.68,Neoprotero
-2.22,630.66,Neoprotero
-1.56,630.6,Neoprotero
-1.42,630.59,Neoprotero
-1.29,630.58,Neoprotero
-1.09,630.56,Neoprotero
-0.89,630.55,Neoprotero
-1.03,629.66,Neoprotero
-0.76,629.64,Neoprotero
-0.63,629.63,Neoprotero
-0.5,629.61,Neoprotero
-0.36,629.6,Neoprotero
-0.89,628.75,Neoprotero
-2.02,627.96,Neoprotero
-1.69,627.93,Neoprotero
-1.49,627.91,Neoprotero
-1.29,627.89,Neoprotero
-1.09,627.88,Neoprotero
-1.89,627.05,Neoprotero
-2.02,626.17,Neoprotero
-1.75,626.15,Neoprotero
-1.56,626.13,Neoprotero
-1.16,626.09,Neoprotero
-1.09,625.19,Neoprotero
-0.96,625.18,Neoprotero
-0.83,625.17,Neoprotero
-0.7,625.16,Neoprotero
-0.56,625.14,Neoprotero
-0.43,624.24,Neoprotero
1.42,624.07,Neoprotero
1.23,623.19,Neoprotero
1.42,623.18,Neoprotero
0.96,622.32,Neoprotero
-0.1,621.52,Neoprotero
0.36,621.48,Neoprotero
0.43,621.47,Neoprotero
0.3,620.59,Neoprotero
5.07,620.16,Neoprotero
2.02,619.54,Neoprotero
1.82,618.66,Neoprotero
5.46,618.34,Neoprotero
5.79,618.31,Neoprotero
5.07,617.48,Neoprotero
5.4,617.45,Neoprotero
5.46,616.55,Neoprotero
5.93,616.5,Neoprotero
5.99,615.6,Neoprotero
6.13,615.59,Neoprotero
5.33,614.77,Neoprotero
5.6,614.74,Neoprotero
5.46,613.86,Neoprotero
6.26,613.79,Neoprotero
5.6,612.95,Neoprotero
5.86,612.93,Neoprotero
4.54,612.15,Neoprotero
4.67,612.14,Neoprotero
2.88,611.41,Neoprotero
4.4,611.27,Neoprotero
4.47,611.26,Neoprotero
4.93,610.33,Neoprotero
3.94,609.52,Neoprotero
4.07,609.51,Neoprotero
2.42,608.76,Neoprotero
3.34,608.68,Neoprotero
-3.61,608.41,Neoprotero
-0.89,608.16,Neoprotero
0.89,607.11,Neoprotero
0.89,606.21,Neoprotero
2.88,606.03,Neoprotero
2.42,605.18,Neoprotero
3.08,605.12,Neoprotero
4.67,604.08,Neoprotero
5.07,604.05,Neoprotero
3.15,603.32,Neoprotero
4.8,603.18,Neoprotero
3.01,602.44,Neoprotero
3.15,601.53,Neoprotero
3.61,601.49,Neoprotero
4.07,601.45,Neoprotero
5.07,600.47,Neoprotero
5.26,600.45,Neoprotero
5.07,598.68,Neoprotero
5.26,598.66,Neoprotero
5.79,598.61,Neoprotero
4.4,597.84,Neoprotero
4.54,597.83,Neoprotero
4.54,596.93,Neoprotero
3.28,596.15,Neoprotero
4.74,596.02,Neoprotero
4.8,596.01,Neoprotero
3.28,595.25,Neoprotero
2.55,594.42,Neoprotero
3.74,594.32,Neoprotero
4.34,594.26,Neoprotero
4.47,593.36,Neoprotero
4.6,593.35,Neoprotero
3.81,592.52,Neoprotero
3.94,592.51,Neoprotero
4.27,591.58,Neoprotero
2.81,590.82,Neoprotero
5.46,590.58,Neoprotero
5.6,589.67,Neoprotero
5.46,588.79,Neoprotero
5.93,588.75,Neoprotero
6.06,588.74,Neoprotero
5.79,586.97,Neoprotero
5.99,586.95,Neoprotero
4.93,586.15,Neoprotero
5.13,586.14,Neoprotero
4.67,585.28,Neoprotero
5.13,585.24,Neoprotero
3.74,584.47,Neoprotero
1.29,583.79,Neoprotero
2.22,583.71,Neoprotero
4.07,583.54,Neoprotero
0.7,582.95,Neoprotero
1.75,582.86,Neoprotero
-6.59,582.71,Neoprotero
1.29,582,Neoprotero
-3.87,581.57,Neoprotero
-3.61,581.55,Neoprotero
-3.48,581.53,Neoprotero
-2.88,581.48,Neoprotero
-4.34,580.72,Neoprotero
-3.28,580.62,Neoprotero
-2.75,580.57,Neoprotero
-3.61,579.76,Neoprotero
-3.48,579.74,Neoprotero
-3.41,579.74,Neoprotero
-3.15,579.71,Neoprotero
-2.48,579.65,Neoprotero
-2.42,579.65,Neoprotero
-4.14,578.91,Neoprotero
-3.87,578.88,Neoprotero
-3.15,578.82,Neoprotero
-1.69,578.69,Neoprotero
-0.63,578.59,Neoprotero
-2.75,577.89,Neoprotero
-2.35,577.85,Neoprotero
-1.95,577.82,Neoprotero
-1.62,577.79,Neoprotero
-4.21,577.12,Neoprotero
-4.07,577.11,Neoprotero
-1.75,576.9,Neoprotero
-1.36,576.87,Neoprotero
-1.16,576.85,Neoprotero
-0.89,576.83,Neoprotero
-0.5,576.79,Neoprotero
-2.48,576.07,Neoprotero
-2.22,576.05,Neoprotero
-1.95,576.03,Neoprotero
-1.36,575.97,Neoprotero
-0.43,575.89,Neoprotero
-5.13,575.42,Neoprotero
-3.94,575.31,Neoprotero
-1.03,575.05,Neoprotero
-0.83,575.03,Neoprotero
0.03,574.95,Neoprotero
-1.36,574.18,Neoprotero
-1.23,574.17,Neoprotero
-0.83,574.13,Neoprotero
2.81,573.81,Neoprotero
2.55,572.94,Neoprotero
3.08,572.89,Neoprotero
3.41,572.86,Neoprotero
3.61,572.84,Neoprotero
3.74,572.83,Neoprotero
3.87,572.82,Neoprotero
4.6,571.86,Neoprotero
5,571.82,Neoprotero
5.2,571.8,Neoprotero
4.47,570.97,Neoprotero
5.6,570.87,Neoprotero
5.79,570.86,Neoprotero
4.01,570.12,Neoprotero
4.27,570.1,Neoprotero
4.67,570.06,Neoprotero
5.46,569.99,Neoprotero
4.07,569.22,Neoprotero
4.4,569.19,Neoprotero
4.54,569.18,Neoprotero
4.87,569.15,Neoprotero
4.21,568.31,Neoprotero
4.27,568.31,Neoprotero
3.48,567.48,Neoprotero
4.47,567.39,Neoprotero
4.6,567.38,Neoprotero
4.74,567.37,Neoprotero
4.87,567.36,Neoprotero
5,567.35,Neoprotero
5.07,566.44,Neoprotero
5.2,566.43,Neoprotero
4.8,565.57,Neoprotero
4.93,565.56,Neoprotero
4.14,564.74,Neoprotero
4.27,564.72,Neoprotero
4.4,564.71,Neoprotero
5.07,564.65,Neoprotero
5.2,564.64,Neoprotero
5.4,564.62,Neoprotero
4.54,563.81,Neoprotero
4.67,563.79,Neoprotero
4.07,562.95,Neoprotero
4.34,562.93,Neoprotero
4.74,562.89,Neoprotero
4.93,562.87,Neoprotero
4.47,562.02,Neoprotero
4.6,562.01,Neoprotero
3.01,561.26,Neoprotero
3.15,561.24,Neoprotero
4.07,561.16,Neoprotero
4.34,561.14,Neoprotero
4.8,561.1,Neoprotero
-0.3,560.66,Neoprotero
0.96,560.54,Neoprotero
2.28,560.43,Neoprotero
4.34,560.24,Neoprotero
4.47,560.23,Neoprotero
-5,560.18,Neoprotero
-4.87,560.17,Neoprotero
-4.34,560.12,Neoprotero
-4.07,560.1,Neoprotero
-0.36,559.77,Neoprotero
0.63,559.68,Neoprotero
-6.59,559.43,Neoprotero
-5.93,559.37,Neoprotero
-5.66,559.35,Neoprotero
-5.53,559.33,Neoprotero
-5.2,559.31,Neoprotero
-7.32,558.6,Neoprotero
-7.19,558.59,Neoprotero
-6.46,558.52,Neoprotero
-6.26,558.5,Neoprotero
-8.64,557.82,Neoprotero
-8.11,557.78,Neoprotero
-7.72,557.74,Neoprotero
-7.52,557.72,Neoprotero
-7.32,557.7,Neoprotero
-7.12,557.69,Neoprotero
-6.72,557.65,Neoprotero
-6.59,557.64,Neoprotero
-8.51,556.92,Neoprotero
-8.25,556.89,Neoprotero
-8.05,556.87,Neoprotero
-7.98,556.87,Neoprotero
-8.84,556.05,Neoprotero
-8.38,556.01,Neoprotero
-8.11,555.98,Neoprotero
-7.72,555.95,Neoprotero
-9.11,555.18,Neoprotero
-8.97,555.17,Neoprotero
-8.71,555.14,Neoprotero
-8.44,555.12,Neoprotero
-7.98,555.08,Neoprotero
-8.84,554.26,Neoprotero
-8.64,554.24,Neoprotero
-8.11,553.3,Neoprotero
-7.98,553.29,Neoprotero
-7.52,553.25,Neoprotero
-6.92,553.19,Neoprotero
-6.79,553.18,Neoprotero
-7.91,552.39,Neoprotero
-7.78,552.37,Neoprotero
-7.65,552.36,Neoprotero
-6.59,552.27,Neoprotero
-6.39,552.25,Neoprotero
-7.25,551.43,Neoprotero
-5.07,551.24,Neoprotero
-4.4,551.18,Neoprotero
-3.87,551.13,Neoprotero
-3.01,551.05,Neoprotero
-0.63,550.84,Neoprotero
-1.03,549.98,Neoprotero
-0.83,549.96,Neoprotero
-0.3,549.02,Neoprotero
0.7,548.93,Neoprotero
1.42,548.86,Neoprotero
1.62,548.85,Neoprotero
1.23,547.99,Neoprotero
1.82,547.93,Neoprotero
2.81,547.84,Neoprotero
1.62,547.06,Neoprotero
1.75,547.04,Neoprotero
2.55,546.08,Neoprotero
2.88,546.05,Neoprotero
1.16,545.31,Neoprotero
1.49,545.28,Neoprotero
1.69,545.26,Neoprotero
-0.36,544.55,Neoprotero
1.89,544.35,Neoprotero
5.2,544.05,Neoprotero
4.8,543.19,Neoprotero
5.13,543.16,Neoprotero
7.12,542.98,Neoprotero
4.74,542.3,Neoprotero
4.87,542.29,Neoprotero
5.13,541.37,Neoprotero
5.26,541.36,Neoprotero
4.54,540.53,Neoprotero
4.87,540.5,Neoprotero
5,540.49,Neoprotero
4.07,539.67,Neoprotero
1.51,538.81,Neoprotero
1.08,538.81,Neoprotero
3.81,538.8,Neoprotero
4.6,538.73,Neoprotero
2.42,538.69,Neoprotero
2.37,538.69,Cambrian
2.04,538.69,Cambrian
1.94,538.69,Cambrian
1.41,538.69,Cambrian
0.55,538.69,Cambrian
0.46,538.69,Cambrian
1.03,538.58,Cambrian
0.98,538.58,Cambrian
0.31,538.58,Cambrian
0.5,538.47,Cambrian
-0.26,538.47,Cambrian
-0.46,538.47,Cambrian
-0.55,538.47,Cambrian
-0.84,538.47,Cambrian
-1.08,538.47,Cambrian
-1.46,538.47,Cambrian
-1.7,538.36,Cambrian
-1.8,538.36,Cambrian
-1.89,538.36,Cambrian
-2.28,538.36,Cambrian
-2.32,538.36,Cambrian
-1.41,538.25,Cambrian
-1.51,538.25,Cambrian
-1.6,538.25,Cambrian
-1.84,538.25,Cambrian
-2.08,538.25,Cambrian
-2.56,538.25,Cambrian
-2.71,538.25,Cambrian
-2.04,538.14,Cambrian
-2.13,538.14,Cambrian
-2.23,538.14,Cambrian
-2.37,538.14,Cambrian
1.49,538.11,Neoprotero
-2.56,538.03,Cambrian
-3.09,538.03,Cambrian
-2.99,538.03,Cambrian
-3.43,538.03,Cambrian
-2.32,537.91,Cambrian
-2.42,537.91,Cambrian
-2.47,537.91,Cambrian
-2.71,537.91,Cambrian
-2.8,537.91,Cambrian
-3.14,537.91,Cambrian
4.07,537.88,Neoprotero
4.27,537.87,Neoprotero
-2.9,537.8,Cambrian
-3.38,537.8,Cambrian
-3.76,537.8,Cambrian
-2.61,537.69,Cambrian
-3.09,537.69,Cambrian
-2.23,537.69,Cambrian
-0.84,537.69,Cambrian
-0.93,537.69,Cambrian
1.32,537.69,Cambrian
-0.26,537.58,Cambrian
0.31,537.58,Cambrian
0.93,537.58,Cambrian
0.79,537.58,Cambrian
0.65,537.58,Cambrian
-0.41,537.47,Cambrian
-0.31,537.47,Cambrian
-0.17,537.47,Cambrian
-0.07,537.47,Cambrian
-2.18,537.47,Cambrian
-0.69,537.36,Cambrian
-1.22,537.36,Cambrian
-1.08,537.36,Cambrian
-0.93,537.36,Cambrian
-0.79,537.36,Cambrian
-0.84,537.36,Cambrian
-1.51,537.25,Cambrian
-1.75,537.25,Cambrian
-2.28,537.25,Cambrian
-2.04,537.25,Cambrian
-1.89,537.25,Cambrian
-1.22,537.25,Cambrian
-1.13,537.25,Cambrian
-0.98,537.25,Cambrian
-2.32,537.13,Cambrian
-1.6,537.02,Cambrian
-2.51,537.02,Cambrian
-2.18,537.02,Cambrian
-2.08,537.02,Cambrian
-1.94,537.02,Cambrian
-1.75,537.02,Cambrian
-1.84,537.02,Cambrian
-2.42,536.91,Cambrian
-2.8,536.8,Cambrian
-2.32,536.8,Cambrian
-2.23,536.8,Cambrian
-2.13,536.8,Cambrian
-1.89,536.8,Cambrian
-1.8,536.8,Cambrian
-1.56,536.69,Cambrian
-1.6,536.69,Cambrian
-2.42,536.69,Cambrian
-2.18,536.69,Cambrian
-2.04,536.69,Cambrian
-1.75,536.69,Cambrian
-2.61,536.58,Cambrian
-0.46,536.58,Cambrian
-0.26,536.58,Cambrian
-1.46,536.58,Cambrian
0.46,536.58,Cambrian
0.55,536.58,Cambrian
0.69,536.58,Cambrian
0.98,536.58,Cambrian
-0.6,536.46,Cambrian
-0.36,536.46,Cambrian
-0.17,536.46,Cambrian
-0.07,536.46,Cambrian
0.07,536.46,Cambrian
0.17,536.46,Cambrian
-2.32,536.35,Cambrian
-1.37,536.35,Cambrian
-1.03,536.35,Cambrian
-0.65,536.35,Cambrian
-0.5,536.35,Cambrian
-0.41,536.35,Cambrian
-1.22,536.24,Cambrian
-1.13,536.24,Cambrian
-0.98,536.24,Cambrian
-0.89,536.24,Cambrian
-0.74,536.24,Cambrian
-2.32,536.13,Cambrian
-2.13,536.13,Cambrian
-2.08,536.13,Cambrian
-1.89,536.13,Cambrian
-1.75,536.13,Cambrian
-1.7,536.13,Cambrian
-1.32,536.13,Cambrian
-2.23,536.02,Cambrian
-1.94,536.02,Cambrian
-2.61,535.91,Cambrian
-2.32,535.91,Cambrian
-1.99,535.91,Cambrian
-1.8,535.91,Cambrian
-0.84,535.91,Cambrian
-2.75,535.8,Cambrian
-2.04,535.8,Cambrian
-1.94,535.8,Cambrian
-2.23,535.8,Cambrian
-2.13,535.8,Cambrian
-2.56,535.68,Cambrian
-2.51,535.68,Cambrian
-2.42,535.68,Cambrian
-2.32,535.68,Cambrian
-2.71,535.57,Cambrian
-2.75,535.57,Cambrian
-2.13,535.57,Cambrian
-1.89,535.57,Cambrian
-1.7,535.57,Cambrian
-0.31,535.57,Cambrian
-2.04,535.46,Cambrian
-1.94,535.46,Cambrian
-1.75,535.46,Cambrian
-1.6,535.46,Cambrian
-1.41,535.46,Cambrian
-1.37,535.46,Cambrian
-0.79,535.46,Cambrian
-0.17,535.46,Cambrian
-0.69,535.35,Cambrian
-0.5,535.35,Cambrian
-0.46,535.35,Cambrian
-1.7,535.24,Cambrian
-1.65,535.24,Cambrian
-1.46,535.24,Cambrian
-0.74,535.24,Cambrian
-0.6,535.24,Cambrian
-0.46,535.24,Cambrian
0.6,535.24,Cambrian
-0.26,535.13,Cambrian
0.22,535.13,Cambrian
0.36,535.13,Cambrian
0.41,535.13,Cambrian
0.5,535.13,Cambrian
0.69,535.13,Cambrian
-0.46,535.02,Cambrian
-0.31,535.02,Cambrian
-0.07,535.02,Cambrian
