Depth comp r [rmcd],Grey
281.24,396.231692
281.25,412.577393
281.26,402.223942
281.27,394.893627
281.28,370.226854
281.29,345.536212
281.3,313.388459
281.31,281.938986
281.32,253.672321
281.33,264.206663
281.34,252.559669
281.35,256.616865
281.36,258.360299
281.37,254.574038
281.38,269.685199
281.39,295.621012
281.4,334.911503
281.41,336.402637
281.42,372.897485
281.43,414.643635
281.44,444.634632
281.45,467.679954
281.46,420.215896
281.47,467.12158
281.48,470.458129
281.49,472.593117
281.5,470.101382
281.51,458.555527
281.52,449.131695
281.53,424.204372
281.54,398.183098
281.55,385.191911
281.56,373.940166
281.57,373.259198
281.58,377.388785
281.59,384.962826
281.6,388.534371
281.61,391.877561
281.62,396.554962
281.63,403.310245
281.64,373.476535
281.65,350.978666
281.66,377.17112
281.67,366.317791
281.68,346.420734
281.69,359.46908
281.7,361.181181
281.71,344.798896
281.72,337.255414
281.73,325.568662
281.74,317.986148
281.75,307.989877
281.76,303.037672
281.77,289.717583
281.78,296.899387
281.79,294.827791
281.8,302.295215
281.81,317.085477
281.82,329.450576
281.83,341.676227
281.84,327.943911
281.85,354.566135
281.86,360.112377
281.87,373.046802
281.88,379.021273
281.89,404.881808
281.9,428.483267
281.91,430.817903
281.92,424.739279
281.93,424.114954
281.94,458.480523
281.95,437.301918
281.96,442.290548
281.97,456.255914
281.98,447.549126
281.99,455.95704
282,445.544494
282.01,441.921348
282.02,440.618126
282.03,444.076488
282.04,434.284785
282.05,406.680935
282.06,392.40219
282.07,384.314561
282.08,354.727529
282.09,352.93997
282.1,323.073933
282.11,295.748062
282.12,276.463797
282.13,292.939878
282.14,268.252091
282.15,283.28569
282.16,287.79831
282.17,298.294463
282.18,307.832915
282.19,310.02384
282.2,349.518175
282.21,364.12523
282.22,373.405383
282.23,372.352869
282.24,370.625322
282.25,377.057761
282.26,369.331125
282.27,363.997454
282.28,350.852296
282.29,355.661058
282.3,345.12316
282.31,347.022684
282.32,354.691594
282.33,336.949479
282.34,326.451549
282.35,314.582163
282.36,308.789187
282.37,301.074053
282.38,306.922009
282.39,321.434494
282.4,311.96523
282.41,318.526136
282.42,315.02092
282.43,334.754371
282.44,351.489494
282.45,346.519831
282.46,378.13554
282.47,363.653451
282.48,420.173405
282.49,407.488037
282.5,393.998714
282.51,374.892141
282.52,378.514555
282.53,466.855616
282.54,474.550577
282.55,427.998204
282.56,436.186648
282.57,456.932906
282.58,474.965519
282.59,462.665783
282.6,478.728369
282.61,467.168573
282.62,450.509176
282.63,449.1404
282.64,446.309287
282.65,451.586572
282.66,419.071954
282.67,422.45402
282.68,416.33944
282.69,374.433773
282.7,356.891021
282.71,338.121995
282.72,320.073627
282.73,299.82888
282.74,288.915371
282.75,263.324194
282.76,248.090382
282.77,245.369067
282.78,241.207894
282.79,235.285281
282.8,242.288386
282.81,256.233229
282.82,259.987265
282.83,267.920544
282.84,266.615618
282.85,276.091301
282.86,278.372554
282.87,282.744086
282.88,296.097298
282.89,312.302026
282.9,336.758814
282.91,307.88743
282.92,303.229012
282.93,312.824752
282.94,350.828451
282.95,376.302538
282.96,385.002154
282.97,366.113904
282.98,371.538007
282.99,390.086936
283,374.189542
283.01,363.833347
283.02,374.78916
283.03,371.919259
283.04,358.797809
283.05,345.572632
283.06,367.614333
283.07,353.738056
283.08,342.936392
283.09,348.381417
283.1,344.545502
283.11,339.953262
283.12,350.636771
283.13,356.647677
283.14,361.136343
283.15,365.13196
283.16,365.946409
283.17,365.020544
283.18,371.05687
283.19,385.383624
283.2,399.54743
283.21,424.104267
283.22,432.754283
283.23,450.360552
283.24,465.085693
283.25,461.341137
283.26,470.855699
283.27,483.90061
283.28,480.292663
283.29,475.907133
283.3,466.312784
283.31,458.263378
283.32,461.840401
283.33,482.152949
283.34,472.329495
283.35,459.168122
283.36,447.046639
283.37,448.097397
283.38,429.384382
283.39,402.464646
283.4,412.804267
283.41,430.197562
283.42,429.438221
283.43,395.703667
283.44,407.099981
283.45,400.587858
283.46,425.418962
283.47,413.927628
283.48,409.166359
283.49,397.409209
283.5,394.773084
283.51,397.071203
283.52,399.183591
283.53,404.298748
283.54,402.952175
283.55,395.19089
283.56,398.456414
283.57,393.332585
283.58,398.417842
283.59,386.318386
283.6,379.297924
283.61,377.899522
283.62,369.75313
283.63,368.659423
283.64,367.238583
283.65,371.691746
283.66,360.902702
283.67,362.324333
283.68,362.476656
283.69,379.231532
283.7,399.299539
283.71,432.141928
283.72,444.367595
283.73,452.671631
283.74,433.246436
283.75,427.810297
283.76,429.685321
283.77,447.1568
283.78,438.486604
283.79,454.990033
283.8,449.118303
283.81,452.591809
283.82,448.280725
283.83,446.784975
283.84,430.132518
283.85,417.636789
283.86,403.13944
283.87,410.348072
283.88,410.29257
283.89,401.525636
283.9,390.226882
283.91,383.395766
283.92,371.491587
283.93,363.132416
283.94,355.74514
283.95,365.850066
283.96,384.0314
283.97,399.967117
283.98,420.182619
283.99,393.610198
284,411.022801
284.01,414.781186
284.02,408.106969
284.03,372.997613
284.04,365.369563
284.05,366.087964
284.06,366.550929
284.07,363.089985
284.08,359.859478
284.09,356.257655
284.1,346.711277
284.11,326.23241
284.12,314.734904
284.13,306.306806
284.14,280.185132
284.15,260.950005
284.16,255.33781
284.16,278.629168
284.17,280.679279
284.18,285.717028
284.19,310.674218
284.2,331.269812
284.21,368.745243
284.22,356.800417
284.23,394.297607
284.24,420.594393
284.25,434.903703
284.26,424.704741
284.27,427.108337
284.28,428.267452
284.29,416.556135
284.3,428.898695
284.31,436.263403
284.32,417.668372
284.33,384.421031
284.34,364.330772
284.35,407.941694
284.36,428.489687
284.37,408.915478
284.38,428.214826
284.39,402.651677
284.4,410.643744
284.41,426.349398
284.42,437.026205
284.43,429.240691
284.44,427.901287
284.45,431.377607
284.46,432.962063
284.47,428.209455
284.48,422.256392
284.49,422.299818
284.5,415.555264
284.51,421.070607
284.52,414.65277
284.53,394.670968
284.54,409.048746
284.55,410.193269
284.56,402.558399
284.57,390.960949
284.58,386.249558
284.59,383.690865
284.6,391.942311
284.61,387.263284
284.62,368.089518
284.63,337.919182
284.64,354.648335
284.65,366.942778
284.66,356.58835
284.67,317.778379
284.68,348.420585
284.69,366.299241
284.7,351.676818
284.71,346.404673
284.72,332.548901
284.73,338.36719
284.74,329.894765
284.75,323.354219
284.76,303.788508
284.77,312.997786
284.78,313.166515
284.79,306.463506
284.8,288.363205
284.81,280.643895
284.82,275.681014
284.83,270.912518
284.84,272.926788
284.85,271.979817
284.86,279.259301
284.87,279.011532
284.88,301.302025
284.89,299.687609
284.9,313.384686
284.91,344.866817
284.92,374.874368
284.93,372.096298
284.94,344.568642
284.95,364.184648
284.96,385.4386
284.97,397.03984
284.98,393.802271
284.99,407.066138
285,406.398113
285.01,401.553132
285.02,388.877728
285.03,373.47912
285.04,393.146938
285.05,378.67921
285.06,358.050697
285.07,369.485115
285.08,355.273305
285.09,375.896671
285.1,369.19962
285.11,363.104855
285.12,349.087561
285.13,350.739604
285.14,363.71375
285.15,358.089136
285.16,364.788047
285.17,383.327145
285.18,388.139564
285.19,385.687151
285.2,373.942211
285.21,405.079308
285.22,389.10604
285.23,398.555322
285.24,397.859356
285.25,378.279473
285.26,387.639948
285.27,384.169989
285.28,384.255414
285.29,360.268719
285.3,304.917796
285.31,284.83227
285.32,261.344434
285.33,236.732631
285.34,278.227522
285.35,251.406428
285.36,257.860675
285.37,237.094322
285.38,243.196409
285.39,244.30327
285.4,228.422845
285.41,229.257599
285.42,255.099496
285.43,263.894076
285.44,264.062334
285.45,290.281327
285.46,303.420094
285.47,368.298482
285.48,367.6213
285.49,389.602828
285.5,413.239201
285.51,418.713086
285.52,427.678798
285.53,424.04353
285.54,409.803017
285.55,395.785024
285.56,438.360063
285.57,433.976527
285.58,445.350826
285.59,437.153446
285.6,423.689194
285.61,430.003798
285.62,442.109053
285.63,441.287089
285.64,420.775039
285.65,435.496989
285.66,424.43817
285.67,421.182821
285.68,431.636156
285.69,430.039747
285.7,427.203345
285.71,433.036319
285.72,452.026585
285.73,441.375308
285.74,444.571688
285.75,443.316793
285.76,422.705759
285.77,420.302632
285.78,442.78257
285.79,443.718983
285.8,445.146793
285.81,464.390445
285.82,452.813848
285.83,432.211579
285.84,426.900774
285.85,437.828566
285.86,436.18603
285.87,446.413663
285.88,439.942117
285.89,445.714384
285.9,455.954867
285.91,452.127099
285.92,464.201142
285.93,464.945954
285.94,443.739087
285.95,448.724161
285.96,435.697161
285.97,461.41916
285.98,464.280866
285.99,428.932508
286,380.059641
286.01,402.344629
286.02,387.224552
286.03,405.452907
286.04,444.43562
286.05,436.817678
286.06,411.147842
286.07,432.292066
286.08,432.503387
286.09,432.034028
286.1,427.92247
286.11,429.730988
286.12,429.647709
286.13,423.730863
286.14,423.437845
286.15,424.748772
286.16,422.460522
286.17,422.033375
286.18,417.50654
286.19,416.262259
286.2,403.589115
286.21,406.781288
286.22,381.866335
286.23,391.737214
286.24,392.099962
286.25,392.356931
286.26,389.725486
286.27,387.175355
286.28,368.02762
286.29,362.547836
286.3,361.137217
286.31,367.873697
286.32,367.41762
286.33,366.30079
286.34,363.017106
286.35,354.787346
286.36,350.449902
286.37,348.392227
286.38,348.13618
286.39,344.856509
286.4,351.656015
286.41,317.476207
286.42,322.645529
286.43,330.76472
286.44,345.098118
286.45,347.539366
286.46,342.64794
286.47,349.832223
286.48,362.06492
286.49,367.238582
286.5,366.507258
286.51,374.487448
286.52,376.166767
286.53,370.811875
286.54,378.462599
286.55,381.414001
286.56,379.48873
286.57,395.860856
286.58,399.039737
286.59,389.748413
286.6,406.582029
286.61,403.824945
286.62,391.891379
286.63,414.07607
286.64,413.702177
286.65,398.935628
286.66,411.879667
286.67,397.222203
286.68,404.393772
286.69,433.295011
286.7,428.939327
286.71,430.654992
286.72,434.095089
286.73,442.660903
286.74,458.982773
286.75,463.186844
286.76,456.451331
286.77,438.704754
286.78,419.05573
286.79,469.519984
286.8,455.681306
286.81,442.135689
286.82,446.308669
286.83,430.300254
286.84,427.25432
286.85,443.146292
286.86,442.705055
286.87,442.922666
286.88,446.883503
286.89,456.269047
286.9,439.464654
286.91,439.681606
286.92,463.910691
286.93,441.860095
286.94,436.044596
286.95,417.923027
286.96,427.999556
286.97,412.91868
286.98,413.978077
286.99,417.388447
287,433.483235
287.01,412.359049
287.02,400.244295
287.03,399.795144
287.04,376.118495
287.05,370.407971
287.06,341.423296
287.07,339.742482
287.08,312.265285
287.09,294.317817
287.1,296.319556
287.11,287.667564
287.12,279.547302
287.13,291.47182
287.14,282.016922
287.15,272.836965
287.16,256.907637
287.17,245.02823
287.18,227.339208
287.19,197.460166
287.2,210.042664
287.21,211.68005
287.22,224.312133
287.23,239.705956
287.24,258.803392
287.25,271.940648
287.26,303.492235
287.27,341.633962
287.28,369.633062
287.29,362.491995
287.3,419.278057
287.31,422.123914
287.32,437.751284
287.33,430.852447
287.34,462.002574
287.35,470.973819
287.36,485.423693
287.37,482.086323
287.38,477.852472
287.39,514.276387
287.4,510.012742
287.41,490.677378
287.42,511.331965
287.43,496.325076
287.44,519.201635
287.45,524.075816
287.46,531.918479
287.47,507.868171
287.48,498.631109
287.49,496.923299
287.5,486.53954
287.51,460.938827
287.52,471.69904
287.53,470.990331
287.54,448.983676
287.55,456.405307
287.56,464.018415
287.57,453.093011
287.58,456.910301
287.59,457.421807
287.6,471.590786
287.61,483.803613
287.62,487.234062
287.63,512.404564
287.64,525.65412
287.65,546.454326
287.66,540.22917
287.67,537.542979
287.68,510.158182
287.69,518.186371
287.7,557.933008
287.71,582.0958
287.72,574.41851
287.73,545.752853
287.74,545.367575
287.75,524.631257
287.76,541.637799
287.77,531.710588
287.78,522.435128
287.79,522.340824
287.8,519.276593
287.81,522.358888
287.82,504.315515
287.83,472.828175
287.84,474.112501
287.85,425.830329
287.86,376.902136
287.87,346.729384
287.88,320.419677
287.89,321.961048
287.9,320.302887
287.91,253.697651
287.92,244.177945
287.93,228.85931
287.94,241.248494
287.95,235.640843
287.96,226.966117
287.97,207.632994
287.98,195.067775
287.99,187.579075
288,185.821847
288.01,183.461705
288.02,186.391925
288.03,193.390629
288.04,206.410297
288.05,211.683655
288.06,205.021751
288.07,208.494396
288.08,232.006691
288.09,241.860704
288.1,261.384332
288.11,274.732806
288.12,303.422471
288.13,323.985936
288.14,309.654525
288.15,345.007895
288.16,355.322006
288.17,368.068521
288.18,371.975031
288.19,370.923293
288.2,377.986912
288.21,386.149373
288.22,379.835846
288.23,389.272712
288.24,387.879671
288.25,382.057806
288.26,390.300235
288.27,369.583487
288.28,382.699201
288.29,387.273041
288.3,352.327226
288.31,366.222461
288.32,387.467727
288.33,393.606442
288.34,386.441599
288.35,368.36017
288.36,379.717163
288.37,390.860083
288.38,396.166285
288.39,390.170037
288.4,364.671449
288.41,348.908118
288.42,359.09051
288.43,392.957241
288.44,393.418762
288.45,395.830172
288.46,375.904514
288.47,374.261912
288.48,380.349169
288.49,384.892257
288.5,388.257994
288.51,384.778489
288.52,382.751011
288.53,371.530016
288.54,391.375627
288.55,411.085349
288.56,393.541026
288.57,404.496552
288.58,409.781332
288.59,406.292461
288.6,392.934404
288.61,400.028589
288.62,412.742602
288.63,415.417288
288.64,392.916929
288.65,379.882618
288.66,402.768793
288.67,412.499561
288.68,413.591944
288.69,401.800956
288.7,398.775629
288.71,430.991034
288.72,431.973068
288.73,432.53674
288.74,436.402144
288.75,455.722748
288.76,453.174608
288.77,440.297232
288.78,467.774634
288.79,468.026046
288.8,441.854984
288.81,424.114251
288.82,449.14616
288.83,456.404138
288.84,453.944665
288.85,445.971489
288.86,445.976003
288.87,450.657275
288.88,451.55721
288.89,444.288464
288.9,424.903928
288.91,433.624701
288.92,449.570204
288.93,426.537069
288.94,403.347435
288.95,390.990972
288.96,388.2621
288.97,370.622624
288.98,343.456661
288.99,345.632367
289,334.350893
289.01,321.389044
289.02,297.729591
289.03,286.330324
289.04,262.708318
289.05,241.819571
289.06,240.260684
289.07,245.673114
289.08,231.344645
289.09,241.770584
289.1,263.976883
289.11,273.583345
289.12,297.464974
289.13,314.732868
289.14,318.78685
289.15,335.133495
289.16,344.626301
289.17,358.966881
289.18,360.684263
289.19,376.443354
289.2,368.072492
289.21,353.530081
289.22,383.317745
289.23,387.33605
289.24,367.461489
289.25,384.086489
289.26,393.483229
289.27,393.130251
289.28,380.352792
289.29,424.804302
289.3,414.355217
289.31,415.000902
289.32,429.974582
289.33,445.15018
289.34,413.315533
289.35,407.765925
289.36,408.490721
289.37,401.298417
289.38,393.15664
289.39,373.689754
289.4,367.657633
289.41,348.885721
289.42,349.982107
289.43,340.584858
289.44,304.735198
289.45,319.94548
289.46,309.676072
289.47,262.875895
289.472,278.326385
289.48,259.419115
289.482,272.827956
289.492,251.838263
289.502,261.533031
289.512,245.587118
289.522,257.669729
289.532,282.468975
289.542,293.520991
289.552,327.542273
289.562,352.859643
289.572,355.326655
289.582,336.068683
289.592,375.289423
289.602,399.465815
289.612,396.11515
289.622,401.045867
289.632,396.450336
289.642,390.045012
289.652,393.556169
289.662,382.24528
289.672,370.580906
289.682,314.678987
289.692,324.155094
289.702,350.042967
289.712,340.189714
289.722,345.83463
289.732,335.323676
289.742,340.895905
289.752,350.995755
289.762,343.685116
289.772,371.109314
289.782,359.117046
289.792,354.300948
289.802,343.387606
289.812,325.818077
289.822,334.254374
289.832,337.502607
289.842,318.363299
289.852,299.540848
289.862,292.044238
289.872,298.119693
289.882,267.888889
289.892,237.38564
289.902,219.414379
289.912,236.053179
289.922,251.633997
289.932,242.33931
289.942,198.582873
289.952,196.647242
289.962,196.757068
289.972,197.536211
289.982,212.362757
289.992,226.52523
290.002,221.083292
290.012,219.353711
290.022,244.85336
290.032,269.443367
290.042,311.373522
290.052,334.14964
290.062,348.171921
290.072,391.068729
290.082,362.344937
290.092,409.074692
290.102,405.818333
290.112,410.754533
290.122,409.387691
290.132,404.550434
290.142,420.000594
290.152,418.860924
290.162,430.64107
290.172,438.252903
290.182,436.34025
290.192,429.623311
290.202,431.76944
290.212,421.719779
290.222,428.472326
290.232,395.433328
290.242,383.066618
290.252,365.717725
290.262,341.065868
290.272,359.476315
290.282,355.013735
290.292,297.467825
290.302,285.643382
290.312,268.172632
290.322,295.779152
290.332,293.061921
290.342,254.968082
290.352,237.610928
290.362,236.045245
290.372,221.864308
290.382,230.219097
290.392,235.083575
290.402,248.891896
290.412,276.938898
290.422,288.011535
290.432,282.234737
290.442,301.904174
290.452,294.642862
290.462,329.109583
290.472,407.030157
290.482,411.738166
290.492,407.360617
290.502,406.540763
290.512,389.893227
290.522,386.66511
290.532,389.664516
290.542,429.990641
290.552,430.866723
290.562,438.757317
290.572,452.603251
290.582,426.899183
290.592,419.840283
290.602,433.799368
290.612,406.771733
290.622,431.947731
290.632,430.52584
290.642,449.521492
290.652,458.538042
290.662,442.513251
290.672,427.813418
290.682,428.453676
290.692,433.095932
290.702,437.241177
290.712,430.713899
290.722,425.958862
290.732,422.904829
290.742,398.365589
290.752,351.529389
290.762,363.857295
290.772,356.536134
290.782,346.94873
290.792,344.872505
290.802,330.733249
290.812,344.418094
290.822,341.35029
290.832,327.640044
290.842,320.718108
290.852,295.9681
290.862,307.900512
290.872,321.918978
290.882,313.326253
290.892,324.415913
290.902,345.431229
290.912,346.375753
290.922,347.366842
290.932,348.006261
290.942,349.414085
290.952,346.000254
290.962,340.587804
290.972,323.33852
290.982,329.548344
290.992,352.21392
291.002,352.147169
291.012,360.806661
291.022,361.599136
291.032,374.978474
291.042,378.295499
291.052,387.018421
291.062,390.727804
291.072,391.096661
291.082,400.894011
291.092,401.906989
291.102,408.192868
291.112,392.043975
291.122,383.14603
291.132,405.822004
291.142,418.869142
291.152,411.057114
291.162,403.464955
291.172,402.351089
291.182,403.146933
291.192,396.09902
291.202,383.721016
291.212,388.395045
291.222,387.279927
291.232,383.121016
291.242,378.123684
291.252,387.707332
291.262,387.524882
291.272,372.553795
291.282,349.756885
291.292,363.601971
291.302,393.152577
291.312,385.171016
291.322,383.050383
291.332,378.026298
291.342,369.192362
291.352,354.88316
291.362,363.58352
291.372,367.858875
291.382,351.286067
291.392,325.889967
291.402,329.667061
291.412,301.953234
291.422,288.052038
291.432,280.012909
291.442,295.34996
291.452,276.62107
291.462,250.24656
291.472,271.495816
291.476,267.918406
291.486,269.846761
291.496,298.884815
291.506,320.419021
291.516,351.870902
291.526,370.830723
291.536,371.624605
291.546,357.856032
291.556,386.223612
291.566,392.848981
291.576,413.482114
291.586,403.099925
291.596,412.511323
291.606,414.989984
291.616,419.865766
291.626,430.495325
291.636,396.809485
291.646,407.910831
291.656,408.305023
291.666,396.967793
291.676,395.218164
291.686,402.816632
291.696,391.245826
291.706,376.201725
291.716,369.855089
291.726,391.24228
291.736,392.291389
291.746,377.831562
291.756,366.3659
291.766,361.965275
291.776,361.742516
291.786,371.324745
291.796,353.405314
291.806,351.054002
291.816,360.324364
291.826,355.549928
291.836,356.763581
291.846,347.317735
291.856,342.225958
291.866,327.936072
291.876,319.184283
291.886,312.64554
291.896,300.908492
291.906,290.264382
291.916,297.800658
291.926,304.455641
291.936,302.518987
291.946,310.809431
291.956,312.7843
291.966,316.731323
291.976,320.807617
291.986,305.247808
291.996,320.942496
292.006,342.899581
292.016,367.468583
292.026,401.025408
292.036,407.740461
292.046,413.708001
292.056,400.196212
292.066,405.677568
292.076,413.616678
292.086,435.251986
292.096,396.095759
292.106,418.320727
292.116,418.507766
292.126,413.569002
292.136,394.285786
292.146,407.613946
292.156,423.313099
292.166,413.37064
292.176,423.895847
292.186,419.456876
292.196,449.784853
292.206,431.830289
292.216,446.291308
292.226,443.895766
292.236,448.177566
292.246,450.223589
292.256,451.304944
292.266,457.272715
292.276,474.125537
292.286,444.091202
292.296,453.428231
292.306,458.308946
292.316,457.346277
292.326,413.55265
292.336,462.181534
292.346,452.220161
292.356,435.282772
292.366,415.471063
292.376,363.042931
292.386,325.119813
292.396,337.57161
292.406,328.705127
292.416,292.821788
292.426,295.617374
292.436,315.878958
292.446,297.484865
292.456,293.431709
292.466,290.599085
292.476,283.993543
292.486,272.627617
292.496,280.625872
292.506,288.528374
292.516,294.249972
292.526,315.496989
292.536,314.660893
292.546,318.323067
292.556,313.233416
292.566,372.019387
292.576,371.852271
292.586,405.578409
292.596,423.347436
292.606,423.317568
292.616,426.339916
292.626,420.128458
292.636,444.43903
292.646,460.320032
292.656,472.567202
292.666,441.267075
292.676,467.533188
292.686,467.433888
292.696,460.221707
292.706,449.510051
292.716,465.033929
292.726,500.424665
292.736,453.367883
292.746,443.29628
292.756,446.81546
292.766,462.778486
292.776,438.625449
292.786,448.895636
292.796,422.995852
292.806,402.158245
292.816,399.12022
292.826,380.459592
292.836,365.531856
292.846,352.93031
292.856,345.668406
292.866,366.271524
292.876,371.691411
292.886,347.88657
292.896,339.85986
292.906,343.566876
292.916,351.712638
292.926,349.63789
292.936,330.674924
292.946,347.867842
292.956,363.961268
292.966,360.976882
292.976,339.616957
292.986,337.408792
292.996,341.152954
293.006,337.49161
293.016,344.272151
293.026,367.766777
293.036,372.95087
293.046,364.312419
293.056,368.87075
293.066,372.828728
293.076,392.977169
293.086,389.347268
293.096,377.271128
293.106,390.324706
293.116,418.26006
293.126,429.523994
293.136,417.128601
293.146,417.738196
293.156,425.196184
293.166,423.858856
293.176,415.210635
293.186,421.491417
293.196,421.51702
293.206,417.122232
293.216,433.463662
293.226,445.171697
293.236,449.46756
293.246,453.728776
293.256,441.515186
293.266,433.165185
293.276,426.454578
293.286,423.376395
293.296,443.367472
293.306,454.001358
293.316,458.125142
293.326,473.460544
293.336,471.207971
293.346,452.411425
293.356,436.772915
293.366,443.872065
293.376,469.728357
293.386,415.485755
293.396,412.220823
293.406,387.485334
293.416,416.836947
293.426,466.341202
293.436,473.010748
293.446,458.305346
293.456,437.033174
293.466,441.198081
293.476,463.708857
293.486,471.875314
293.496,443.878398
293.506,413.998335
293.516,417.414144
293.526,410.085091
293.536,416.367585
293.546,411.960881
293.556,399.431705
293.566,402.200644
293.576,381.008506
293.586,392.789372
293.596,403.530443
293.606,395.684902
293.616,386.404815
293.626,388.019758
293.636,399.408236
293.646,382.328905
293.656,389.058293
293.666,405.466207
293.676,402.321304
293.686,393.57208
293.696,391.600883
293.706,393.034541
293.716,400.431243
293.726,404.377306
293.736,387.853268
293.746,375.491836
293.756,381.510802
293.766,380.284605
293.776,360.141134
293.786,372.599129
293.796,368.64782
293.806,362.442164
293.816,361.81727
293.826,361.100435
293.836,359.204943
293.846,344.098216
293.856,335.386224
293.866,334.56657
293.876,336.804643
293.886,331.302609
293.896,321.711863
293.906,318.711005
293.916,318.19693
293.926,312.076901
293.936,318.673762
293.946,315.564847
293.956,321.677279
293.966,323.579056
293.976,318.215169
293.986,315.702834
293.996,315.707482
294.006,315.723285
294.016,316.917858
294.026,324.067744
294.036,326.284251
294.046,331.746006
294.056,328.917683
294.066,329.730338
294.076,333.474179
294.086,343.723301
294.096,348.088084
294.106,358.130132
294.116,358.110912
294.126,395.121813
294.136,397.838353
294.146,425.820062
294.156,417.802321
294.166,409.424587
294.176,410.764879
294.186,413.520242
294.196,420.628561
294.206,426.571337
294.216,428.830423
294.226,420.15722
294.236,421.467182
294.246,419.936216
294.256,412.999872
294.266,393.390244
294.276,406.458246
294.286,407.274294
294.296,414.120225
294.306,415.373714
294.316,417.206263
294.326,393.897767
294.336,372.104191
294.346,363.63801
294.356,368.288486
294.366,374.447846
294.376,360.468393
294.386,342.926475
294.396,350.50763
294.406,370.389152
294.416,374.160923
294.426,373.952783
294.436,379.51406
294.446,381.029662
294.456,383.263597
294.466,367.31031
294.476,369.799248
294.486,372.62413
294.496,375.576017
294.506,394.692253
294.516,384.982297
294.526,378.522929
294.536,371.618121
294.546,371.950587
294.556,372.993734
294.566,378.13847
294.576,378.589705
294.586,338.280923
294.596,350.927995
294.606,349.18966
294.616,345.859814
294.626,389.852089
294.636,383.332942
294.646,395.696434
294.656,394.584872
294.666,423.142495
294.676,426.579349
294.686,414.841907
294.696,413.436
294.706,403.20119
294.716,411.447937
294.726,412.431387
294.736,420.303709
294.746,429.833999
294.756,416.775783
294.766,414.307697
294.776,406.700332
294.786,405.941736
294.796,408.902448
294.806,405.707137
294.816,403.224884
294.826,403.19087
294.836,402.839574
294.846,376.20442
294.856,382.772211
294.866,408.387847
294.876,422.234434
294.886,422.673808
294.896,410.266291
294.906,404.889659
294.916,399.773643
294.926,404.053745
294.936,426.017783
294.946,419.816535
294.956,420.16467
294.966,418.393261
294.976,405.55562
294.986,394.667089
294.996,379.869056
295.006,382.149618
295.016,379.289107
295.026,365.604762
295.026,372.047876
295.036,368.6125
295.046,373.575595
295.056,380.9125
295.066,382.7375
295.076,380.980952
295.086,384.392857
295.096,392.578571
295.106,402.917857
295.116,409.345238
295.126,416.569643
295.136,418.61369
295.146,421.872024
295.156,420.200595
295.166,410.810119
295.176,419.33869
295.186,420.503571
295.196,426.083333
295.206,426.100952
295.216,428.30119
295.226,430.421429
295.236,427.973214
295.246,434.091667
295.256,441.305357
295.266,450.852976
295.276,450.254762
295.286,448.530952
295.296,454.216071
295.306,450.9125
295.316,451.349405
295.326,452.455357
295.336,454.475
295.346,453.186905
295.356,403.588095
295.366,439.929167
295.376,445.9375
295.386,270.67313
295.396,295.638151
295.406,294.476015
295.416,306.352425
295.426,303.02929
295.436,300.369112
295.446,257.34165
295.456,338.03799
295.466,333.117021
295.476,328.604632
295.486,335.417672
295.496,329.524513
295.506,326.109816
295.516,324.011436
295.526,302.255666
295.536,334.196918
295.546,336.953763
295.556,337.057356
295.566,332.167766
295.576,337.644811
295.586,338.02864
295.596,318.515678
295.606,288.064354
295.616,324.083794
295.626,357.221365
295.636,368.371392
295.646,373.374938
295.656,362.666083
295.666,355.658937
295.676,349.394445
295.686,355.093062
295.696,353.918194
295.706,353.297276
295.716,348.020963
295.726,354.450151
295.736,348.048549
295.746,339.393737
295.756,333.912997
295.766,320.869742
295.776,310.161034
295.786,251.982962
295.796,327.15938
295.806,338.497451
295.816,338.39499
295.826,339.366159
295.836,345.384406
295.846,351.549622
295.856,351.862725
295.866,350.327813
295.876,340.89292
295.886,336.714111
295.896,342.975805
295.906,338.215027
295.916,337.010298
295.926,323.889751
295.936,308.590162
295.946,294.613181
295.956,319.414109
295.966,324.757849
295.976,343.663678
295.986,346.613842
295.996,338.471272
296.006,337.889121
296.016,339.004409
296.026,344.792485
296.036,341.602602
296.046,339.225302
296.056,331.812306
296.066,328.790839
296.076,317.373082
296.086,295.65693
296.096,340.364801
296.106,335.877734
296.116,339.070862
296.126,336.426471
296.136,337.97831
296.146,319.53426
296.156,314.315646
296.166,313.438006
296.176,336.924276
296.186,329.501372
296.196,334.200047
296.206,345.4166
296.216,304.749601
296.226,251.791784
296.236,258.093002
296.246,263.029329
296.256,302.907781
296.266,275.059423
296.276,266.199516
296.286,238.729622
296.296,251.79452
296.306,228.841131
296.316,236.556044
296.326,240.110308
296.331,291.913507
296.336,281.143495
296.341,286.995778
296.351,281.191959
296.361,285.582988
296.371,312.290959
296.381,315.78702
296.391,295.379117
296.401,337.830874
296.411,407.40541
296.421,402.770328
296.431,390.763463
296.441,386.597413
296.451,385.826513
296.461,372.481087
296.471,435.506298
296.481,437.158945
296.491,440.408148
296.501,440.208629
296.511,421.865422
296.521,434.362089
296.531,433.480594
296.541,413.988773
296.551,433.872999
296.561,435.285462
296.571,413.391293
296.581,420.84342
296.591,413.729443
296.601,413.463306
296.611,410.517727
296.621,405.569911
296.631,408.283205
296.641,412.917958
296.651,406.63098
296.661,414.181355
296.671,410.422344
296.681,410.950566
296.691,387.944308
296.701,373.074147
296.711,398.881467
296.721,402.867377
