"","V1","V2"
"370",-4.31000000000008,424589.27834193
"371",-4.30000000000008,424588.516159763
"372",-4.29000000000008,424587.754037412
"373",-4.28000000000008,424586.991975069
"374",-4.27000000000008,424586.229972929
"375",-4.26000000000008,424585.468031185
"376",-4.25000000000008,424584.706150031
"377",-4.24000000000008,424583.944329664
"378",-4.23000000000008,424583.18257028
"379",-4.22000000000008,424582.420872076
"380",-4.21000000000008,424581.659235252
"381",-4.20000000000008,424580.897660005
"382",-4.19000000000008,424580.136146536
"383",-4.18000000000008,424579.374695046
"384",-4.17000000000008,424578.613305735
"385",-4.16000000000008,424577.851978808
"386",-4.15000000000008,424577.090714467
"387",-4.14000000000008,424576.329512916
"388",-4.13000000000008,424575.56837436
"389",-4.12000000000008,424574.807299005
"390",-4.11000000000008,424574.046287057
"391",-4.10000000000008,424573.285338725
"392",-4.09000000000008,424572.524454215
"393",-4.08000000000008,424571.763633739
"394",-4.07000000000008,424571.002877505
"395",-4.06000000000008,424570.242185724
"396",-4.05000000000008,424569.481558608
"397",-4.04000000000008,424568.720996369
"398",-4.03000000000008,424567.960499221
"399",-4.02000000000008,424567.200067378
"400",-4.01000000000009,424566.439701054
"401",-4.00000000000009,424565.679400466
"402",-3.99000000000009,424564.91916583
"403",-3.98000000000009,424564.158997363
"404",-3.97000000000009,424563.398895284
"405",-3.96000000000009,424562.638859811
"406",-3.95000000000009,424561.878891165
"407",-3.94000000000009,424561.118989566
"408",-3.93000000000009,424560.359155235
"409",-3.92000000000009,424559.599388396
"410",-3.91000000000009,424558.83968927
"411",-3.90000000000009,424558.080058083
"412",-3.89000000000009,424557.320495058
"413",-3.88000000000009,424556.561000422
"414",-3.87000000000009,424555.801574352
"415",-3.86000000000009,424555.042216933
"416",-3.85000000000009,424554.282928206
"417",-3.84000000000009,424553.523708213
"418",-3.83000000000009,424552.764557001
"419",-3.82000000000009,424552.005474618
"420",-3.81000000000009,424551.24646112
"421",-3.80000000000009,424550.487516562
"422",-3.79000000000009,424549.728641003
"423",-3.78000000000009,424548.969834508
"424",-3.77000000000009,424548.211097143
"425",-3.76000000000009,424547.452428978
"426",-3.75000000000009,424546.693830086
"427",-3.74000000000009,424545.935300543
"428",-3.73000000000009,424545.17684043
"429",-3.72000000000009,424544.41844983
"430",-3.71000000000009,424543.66012883
"431",-3.70000000000009,424542.90187752
"432",-3.69000000000009,424542.143695993
"433",-3.68000000000009,424541.385584345
"434",-3.67000000000009,424540.627542677
"435",-3.66000000000009,424539.869571093
"436",-3.65000000000009,424539.111669697
"437",-3.64000000000009,424538.353838602
"438",-3.63000000000009,424537.596077919
"439",-3.62000000000009,424536.838387765
"440",-3.61000000000009,424536.080768261
"441",-3.60000000000009,424535.323219529
"442",-3.59000000000009,424534.565741697
"443",-3.58000000000009,424533.808334893
"444",-3.57000000000009,424533.050999251
"445",-3.56000000000009,424532.293734908
"446",-3.55000000000009,424531.536542002
"447",-3.5400000000001,424530.779420678
"448",-3.5300000000001,424530.022371081
"449",-3.5200000000001,424529.265393361
"450",-3.5100000000001,424528.508487671
"451",-3.5000000000001,424527.751654167
"452",-3.4900000000001,424526.994893008
"453",-3.4800000000001,424526.238204357
"454",-3.4700000000001,424525.48158838
"455",-3.4600000000001,424524.725045247
"456",-3.4500000000001,424523.968575129
"457",-3.4400000000001,424523.212178203
"458",-3.4300000000001,424522.455854648
"459",-3.4200000000001,424521.699604646
"460",-3.4100000000001,424520.943428382
"461",-3.4000000000001,424520.187326045
"462",-3.3900000000001,424519.431297828
"463",-3.3800000000001,424518.675343926
"464",-3.3700000000001,424517.919464537
"465",-3.3600000000001,424517.163659863
"466",-3.3500000000001,424516.407930031
"467",-3.3400000000001,424515.652275015
"468",-3.3300000000001,424514.896694715
"469",-3.3200000000001,424514.141189035
"470",-3.3100000000001,424513.385757881
"471",-3.3000000000001,424512.630401166
"472",-3.2900000000001,424511.875118804
"473",-3.2800000000001,424511.119910715
"474",-3.2700000000001,424510.364776821
"475",-3.2600000000001,424509.609717048
"476",-3.2500000000001,424508.854731328
"477",-3.2400000000001,424508.099819594
"478",-3.2300000000001,424507.344981785
"479",-3.2200000000001,424506.590217842
"480",-3.2100000000001,424505.835527711
"481",-3.2000000000001,424505.080911343
"482",-3.1900000000001,424504.326368688
"483",-3.1800000000001,424503.571899707
"484",-3.1700000000001,424502.817504358
"485",-3.1600000000001,424502.063182607
"486",-3.1500000000001,424501.308934422
"487",-3.1400000000001,424500.554759775
"488",-3.1300000000001,424499.800658644
"489",-3.1200000000001,424499.046631007
"490",-3.1100000000001,424498.292676848
"491",-3.1000000000001,424497.538796154
"492",-3.0900000000001,424496.784988918
"493",-3.0800000000001,424496.031255133
"494",-3.07000000000011,424495.277594799
"495",-3.06000000000011,424494.524007918
"496",-3.05000000000011,424493.770494496
"497",-3.04000000000011,424493.017054544
"498",-3.03000000000011,424492.263688075
"499",-3.02000000000011,424491.510395107
"500",-3.01000000000011,424490.757175661
"501",-3.00000000000011,424490.004029762
"502",-2.99000000000011,424489.250957439
"503",-2.98000000000011,424488.497958725
"504",-2.97000000000011,424487.745033655
"505",-2.96000000000011,424486.992182271
"506",-2.95000000000011,424486.239404615
"507",-2.94000000000011,424485.486700735
"508",-2.93000000000011,424484.734070682
"509",-2.92000000000011,424483.981514512
"510",-2.91000000000011,424483.229032283
"511",-2.90000000000011,424482.476624058
"512",-2.89000000000011,424481.724289901
"513",-2.88000000000011,424480.972029885
"514",-2.87000000000011,424480.219844081
"515",-2.86000000000011,424479.467732567
"516",-2.85000000000011,424478.715695424
"517",-2.84000000000011,424477.963732737
